City,Date,PM2.5,PM10,NO2,CO,SO2,O3,wind_speed,violations_7d,temperature,humidity,AQI,future_aqi
Amaravati,2018-09-18,22.12,34.83,16.1,1.34,10.48,41.51,1.775376556263487,2,39.70828194108774,57.26433142577886,89.0,79.0
Amaravati,2018-09-19,29.25,52.84,17.41,0.81,11.24,42.2,3.490664535429578,3,41.10897184417261,37.01030561803547,79.0,65.0
Amaravati,2018-09-20,38.32,80.97,26.27,0.65,13.38,25.95,2.578695068837121,3,23.479404200857036,32.33116156728825,65.0,80.0
Amaravati,2018-09-21,35.02,71.42,21.04,0.74,6.28,41.37,0.861864363188771,1,38.833888862035195,63.95646386261169,80.0,81.0
Amaravati,2018-09-22,24.29,50.33,13.45,0.97,14.1,47.86,3.272937341720337,3,16.48984446670707,60.12699205146682,81.0,52.0
Amaravati,2018-09-23,19.69,50.18,12.18,0.43,12.28,27.91,2.311737451236862,2,27.529877482167322,50.43954216549561,52.0,89.0
Amaravati,2018-09-24,18.81,50.51,14.01,0.92,14.67,20.67,2.4825733741566713,1,17.093557889480127,40.24211544902131,89.0,59.0
Amaravati,2018-09-25,26.13,60.44,22.94,0.82,27.0,30.84,2.9705842644552116,2,23.815069162737814,37.04204098359563,59.0,62.0
Amaravati,2018-09-26,24.08,45.81,27.49,0.84,13.47,27.49,2.842399743823253,1,43.51094833645955,83.34141852328466,62.0,52.0
Amaravati,2018-09-27,21.81,37.31,28.22,0.62,17.33,25.36,3.307561453711232,3,37.04212344677706,56.06957298970103,52.0,61.0
Amaravati,2018-09-29,14.58,41.04,15.29,0.85,14.92,20.11,2.346610903544125,1,37.66798557550969,87.14908068517808,61.0,49.0
Amaravati,2018-10-01,8.98,37.07,12.51,0.75,8.48,21.47,3.165484638540866,2,19.034591479831185,49.51726933986379,49.0,48.0
Amaravati,2018-10-02,9.7,30.1,13.81,0.72,7.25,14.92,2.552362657932866,2,32.36057712097451,66.76016539259967,48.0,56.0
Amaravati,2018-10-05,25.88,56.44,17.79,0.84,12.41,27.48,3.311048384710002,2,26.66506279368544,64.04952431207619,56.0,80.0
Amaravati,2018-10-06,49.7,109.35,25.91,0.76,14.31,46.63,3.092293987210443,3,37.02540463733234,39.753321869793425,80.0,121.0
Amaravati,2018-10-07,68.66,163.06,36.24,0.86,10.92,28.42,1.6466490383643237,4,19.712571282526874,59.62835433526617,121.0,142.0
Amaravati,2018-10-09,65.16,184.84,52.69,1.07,25.5,37.46,3.1587856929400258,4,23.457637513559757,59.08152267344501,142.0,154.0
Amaravati,2018-10-10,52.88,172.08,26.45,0.81,31.74,57.33,1.8012292439087616,4,41.95718323495309,60.38384670874222,154.0,130.0
Amaravati,2018-10-12,40.99,122.69,29.54,0.6,24.37,44.5,2.996446238624916,4,20.09338849723131,48.11698658602965,130.0,109.0
Amaravati,2018-10-13,47.2,116.44,28.13,0.88,16.73,36.92,2.7488298507210724,3,33.97236033185693,44.57404363937206,109.0,113.0
Amaravati,2018-10-14,39.22,102.6,24.58,0.95,10.6,25.73,3.905546941436098,2,24.454556375660566,54.62978452761207,113.0,91.0
Amaravati,2018-10-15,36.86,76.61,27.36,1.09,9.33,21.11,2.3662272141025182,2,17.456558585268105,85.36535890306735,91.0,77.0
Amaravati,2018-10-16,34.41,72.03,25.38,1.07,10.8,21.99,2.335546563105442,2,21.710471735423035,64.16337548358017,77.0,80.0
Amaravati,2018-10-17,22.05,48.93,18.92,0.94,10.51,26.78,2.584464315289814,3,41.08227992394825,58.117207570467116,80.0,149.0
Amaravati,2018-10-23,71.31,155.98,25.88,1.29,11.32,34.32,2.0124561737325797,3,42.3164873287795,41.73007120072043,149.0,133.0
Amaravati,2018-10-24,63.54,130.58,25.81,1.17,19.34,47.53,2.97495352155364,2,27.59500779650154,85.56677667349595,133.0,122.0
Amaravati,2018-10-26,56.53,128.8,36.38,1.18,13.43,41.17,1.0969515132507297,3,33.62702807933536,69.58101443866542,122.0,133.0
Amaravati,2018-10-27,69.42,167.05,45.82,1.35,23.42,39.0,1.4920540646829168,4,30.61494290079363,89.31486213291454,133.0,133.0
Amaravati,2018-10-28,53.53,119.1,38.23,0.88,15.52,37.22,1.4807576627366454,2,23.390821584609263,40.12797144386515,133.0,118.0
Amaravati,2018-10-29,48.33,115.41,36.77,1.16,28.74,37.42,3.170246073578861,4,25.343859551890482,53.42158368105813,118.0,118.0
Amaravati,2018-10-30,58.65,125.68,36.24,1.26,14.54,31.09,3.77849069806554,4,30.804614671559303,49.96121056224544,118.0,98.0
Amaravati,2018-10-31,33.33,65.58,19.63,0.88,10.4,32.06,2.426440625170023,2,35.86086136957681,49.93105764315213,98.0,75.0
Amaravati,2018-11-03,12.7,38.49,30.66,0.89,8.59,23.45,2.4899426214479914,3,25.495685172125086,31.97380581750548,75.0,45.0
Amaravati,2018-11-04,16.86,36.56,26.48,0.55,10.19,21.33,2.831041730490545,0,35.96744625496676,62.28163711629462,45.0,61.0
Amaravati,2018-11-05,21.58,68.71,39.44,0.73,10.43,19.42,3.6245026420865525,1,43.829424506989824,66.52890480528953,61.0,86.0
Amaravati,2018-11-06,23.22,64.84,39.56,0.89,10.33,21.33,1.8281174926475405,1,15.73671473058763,32.82985845593323,86.0,70.0
Amaravati,2018-11-07,28.39,71.27,45.23,1.04,10.36,35.14,2.840695186187828,1,19.915110877530648,82.78978007655888,70.0,105.0
Amaravati,2018-11-09,51.51,111.28,57.93,1.07,12.3,26.53,3.255158103825944,3,42.48813624086415,42.08418556604453,105.0,106.0
Amaravati,2018-11-10,56.85,115.5,62.91,0.82,18.89,27.44,2.870875335951876,2,17.14709130165902,38.85751554520851,106.0,120.0
Amaravati,2018-11-11,68.25,129.41,65.0,1.22,25.14,30.3,2.5516652932789947,3,37.95140256195603,40.81273029931644,120.0,156.0
Amaravati,2018-11-12,84.48,164.24,80.74,1.21,30.44,33.39,3.0208368740537126,5,33.71934757425893,55.30129547604932,156.0,182.0
Amaravati,2018-11-13,77.38,173.47,75.54,1.15,30.69,35.94,0.3,5,16.43102712334496,34.94257411727272,182.0,144.0
Amaravati,2018-11-14,71.23,160.66,89.44,1.48,38.91,32.4,2.8223002556247265,3,15.021823952153074,79.43121327374706,144.0,64.0
Amaravati,2018-11-17,16.21,48.0,43.42,0.87,7.51,17.51,2.1567394534980613,3,30.059974276321253,70.79944623930226,64.0,56.0
Amaravati,2018-11-18,19.48,46.57,35.92,0.84,7.49,15.47,1.2554936825148342,3,18.520362773995735,58.33055964906521,56.0,80.0
Amaravati,2018-11-19,26.8,66.67,38.81,1.03,9.65,22.63,3.0089620796199847,1,41.16646677713045,60.03706047212101,80.0,88.0
Amaravati,2018-11-20,48.35,100.01,38.27,1.07,12.15,35.86,3.658926836130366,3,29.423239758856347,54.361113047267466,88.0,102.0
Amaravati,2018-11-21,50.02,100.82,47.93,0.89,16.66,43.61,2.380041188297847,4,22.033318838452782,72.93680870115344,102.0,189.0
Amaravati,2018-11-26,85.11,183.15,97.16,1.28,17.17,37.99,2.817299637762351,4,20.046146470620545,87.19144112493586,189.0,190.0
Amaravati,2018-11-27,93.95,190.73,105.22,1.81,20.78,39.9,3.339822606390916,3,40.07317853888742,63.20964817147587,190.0,215.0
Amaravati,2018-11-28,80.96,152.44,89.01,1.51,15.71,41.41,2.9769315628672377,6,36.562162779539264,63.80401388583558,215.0,145.0
Amaravati,2018-12-01,77.86,159.49,90.28,1.16,14.21,22.45,3.5869716234971145,4,36.53888318375783,61.33801733898643,145.0,160.0
Amaravati,2018-12-02,70.89,125.4,68.12,1.17,13.87,29.82,2.793701992857514,4,17.55920243070072,84.60715681479786,160.0,130.0
Amaravati,2018-12-03,74.34,129.57,69.78,1.09,14.03,33.95,2.4103469111212745,4,33.735534006237216,68.14942897456234,130.0,176.0
Amaravati,2018-12-04,97.09,143.69,86.95,1.11,13.62,33.03,0.8384273504822652,3,41.08447749392593,82.46921986224072,176.0,245.0
Amaravati,2018-12-05,89.63,137.58,76.89,1.6,14.31,32.5,1.578150009496041,4,37.97701886957833,65.06591429511721,245.0,209.0
Amaravati,2018-12-07,100.1,155.25,92.4,0.76,10.86,27.99,1.2804027237470468,4,18.544700577973785,71.8929893056712,209.0,256.0
Amaravati,2018-12-08,110.12,172.67,92.9,1.37,11.12,33.26,3.456754173998251,6,43.47838108667976,69.33875698018703,256.0,266.0
Amaravati,2018-12-09,111.21,170.04,76.7,1.47,10.17,31.17,1.5292913500541307,5,17.092031181525435,56.44249538201427,266.0,276.0
Amaravati,2018-12-10,107.24,162.72,72.27,1.14,9.58,28.5,1.7185638454275887,5,31.7071294642682,38.234490351563295,276.0,218.0
Amaravati,2018-12-11,89.07,160.83,72.19,1.23,11.7,29.51,2.3511883008323737,4,43.35036996728757,55.31390615955256,218.0,206.0
Amaravati,2018-12-12,93.1,163.9,77.58,0.97,13.75,33.59,2.004881957097963,4,39.66770185771567,82.3206707783279,206.0,180.0
Amaravati,2018-12-14,90.61,164.19,74.89,1.07,17.68,31.59,3.456040832344603,3,35.42486984073609,69.35224438390836,180.0,217.0
Amaravati,2018-12-15,96.57,174.31,57.77,1.1,23.81,39.75,1.4168805106124385,4,40.69030994517924,86.61254003589728,217.0,211.0
Amaravati,2018-12-16,78.15,137.52,50.62,0.96,23.87,26.46,2.100685964189794,5,35.19843945916038,46.72285892828909,211.0,90.0
Amaravati,2018-12-17,19.26,22.54,30.38,0.7,10.94,18.91,1.956023531441561,1,16.64846444280438,58.307288142812496,90.0,49.0
Amaravati,2018-12-18,10.89,19.98,28.6,0.45,12.41,17.5,1.6989819910234352,2,25.526158361834263,74.59911616374356,49.0,46.0
Amaravati,2018-12-19,16.38,33.04,39.69,0.67,44.59,19.12,2.2805847272757718,1,27.81367585469106,37.94753412696072,46.0,81.0
Amaravati,2018-12-21,48.88,84.99,63.12,0.94,29.45,23.97,2.56537056236127,3,31.39131782940775,35.90450099688714,81.0,89.0
Amaravati,2018-12-22,55.24,81.9,55.65,1.17,13.62,27.34,2.211558220386192,3,21.889213169193766,75.1675511666287,89.0,136.0
Amaravati,2018-12-23,83.4,121.25,46.47,1.0,12.32,32.68,1.7660632161009149,2,41.435172595775896,69.91601709464405,136.0,199.0
Amaravati,2018-12-24,93.78,142.65,67.51,1.34,42.75,29.16,0.8799460290625327,5,21.86101987864471,58.85367039125896,199.0,221.0
Amaravati,2018-12-25,92.72,135.61,77.45,1.16,20.19,24.79,1.8285155418970442,6,34.72780993292537,34.00484691707547,221.0,178.0
Amaravati,2018-12-26,76.48,114.53,69.63,1.08,13.32,24.73,0.9062237007751981,5,41.298223027159466,67.65615523882681,178.0,119.0
Amaravati,2018-12-28,73.19,127.1,69.17,0.92,25.43,22.5,3.0130447709516823,2,36.9843917438484,70.10894268604804,119.0,153.0
Amaravati,2018-12-29,82.53,145.06,67.17,1.01,28.57,24.03,2.3009518023476025,3,19.080378950460187,48.030720085851215,153.0,202.0
Amaravati,2018-12-30,95.18,154.73,76.4,1.34,33.25,30.68,0.8239588004280556,4,43.54182555144406,35.39064230774643,202.0,191.0
Amaravati,2018-12-31,79.29,136.71,74.24,1.1,40.52,28.79,1.7976327383601092,4,17.75749742162323,60.249428969941036,191.0,183.0
Amaravati,2019-01-01,83.17,140.9,83.38,1.09,30.85,24.84,1.4832748755275333,3,21.00201719174103,59.17814630390373,183.0,210.0
Amaravati,2019-01-02,109.97,189.28,124.57,1.38,48.92,30.25,2.2053396083353443,4,19.177292820693502,47.70283584738335,210.0,304.0
Amaravati,2019-01-03,139.38,230.27,140.17,1.24,42.26,20.87,2.5523603568185154,8,35.007511639316654,63.82778424299725,304.0,312.0
Amaravati,2019-01-04,126.47,187.83,106.1,1.43,15.29,26.24,0.3,6,39.22230224322075,66.51365623067605,312.0,304.0
Amaravati,2019-01-05,127.94,196.3,92.41,1.33,15.9,28.51,1.5720208633179338,8,22.14047586830654,85.35583142960496,304.0,306.0
Amaravati,2019-01-06,126.66,184.73,94.51,1.45,11.75,26.07,1.3418937635466877,6,44.3774546869807,76.4304801016552,306.0,302.0
Amaravati,2019-01-07,121.47,215.5,103.31,1.5,16.53,24.55,2.0270720611603723,6,19.177313771585595,78.54860559207835,302.0,298.0
Amaravati,2019-01-08,118.17,219.63,121.38,1.25,39.68,21.18,1.6805573025901515,5,24.47605544069038,41.13970420478802,298.0,274.0
Amaravati,2019-01-09,97.45,225.75,121.94,0.86,66.39,27.23,1.0284245346089445,5,29.70927699898114,57.48914409656435,274.0,270.0
Amaravati,2019-01-10,115.23,198.47,113.39,0.78,9.43,20.07,1.3947568514667052,5,39.26542768316294,42.46591803141692,270.0,302.0
Amaravati,2019-01-11,121.81,193.4,100.16,0.96,10.56,24.73,0.8531793145572087,6,26.296275931348855,41.22587851446838,302.0,257.0
Amaravati,2019-01-12,99.69,157.03,71.61,0.5,10.52,24.22,2.5758057108788788,5,20.396890482353616,60.32675689712984,257.0,212.0
Amaravati,2019-01-13,92.66,146.49,57.32,0.64,12.33,25.51,1.9570493189375537,6,28.948087723914664,46.805570034837444,212.0,256.0
Amaravati,2019-01-14,116.99,172.92,58.43,0.44,12.91,26.84,3.2409525486024062,6,29.294858678155236,42.87506308723084,256.0,301.0
Amaravati,2019-01-15,120.33,182.65,60.37,1.02,26.39,21.83,1.4464713489483034,7,15.486156033789811,73.53929791427146,301.0,274.0
Amaravati,2019-01-16,108.43,159.44,50.62,0.7,6.49,24.73,1.0632745864716298,5,15.626651815061216,32.03419625245265,274.0,262.0
Amaravati,2019-01-17,118.0,174.01,58.6,0.82,13.73,24.69,0.47902848590973823,6,23.329164006431817,75.12720730416834,262.0,287.0
Amaravati,2019-01-18,107.94,163.17,63.17,0.8,26.75,21.59,0.3,7,37.236624624122335,83.91958755766552,287.0,262.0
Amaravati,2019-01-19,108.34,173.27,61.22,0.72,11.71,23.64,0.422691245595608,7,25.979708955952184,72.28547461840574,262.0,242.0
Amaravati,2019-01-20,96.45,159.1,71.77,0.91,16.0,22.52,2.0037013208091867,6,21.336131579243496,41.5871588295074,242.0,204.0
Amaravati,2019-01-21,90.25,141.29,64.26,0.55,14.8,25.31,2.386980018583947,5,18.389239102699626,74.15550178287081,204.0,230.0
Amaravati,2019-01-22,100.34,165.55,60.14,0.85,13.57,24.82,0.5850474383742932,5,23.415666839443432,60.1208668113765,230.0,171.0
Amaravati,2019-01-23,62.75,117.55,49.18,0.55,13.17,28.15,2.8610306512608923,4,29.44317661494754,68.27842879237399,171.0,113.0
Amaravati,2019-01-24,62.74,108.94,43.14,0.87,11.48,20.37,2.0485511586532485,2,17.801384131999725,53.56181367879583,113.0,96.0
Amaravati,2019-01-25,34.51,63.23,38.2,0.72,12.19,17.24,2.6374344095884394,3,15.448018043750048,41.41869979142292,96.0,56.0
Amaravati,2019-01-26,15.12,40.61,22.75,0.38,8.37,19.39,4.009776502604339,3,18.81921125768064,31.366432710076026,56.0,48.0
Amaravati,2019-01-27,27.25,49.07,27.55,0.44,11.04,19.68,3.4774714526924253,0,37.139385833876545,74.4707349882458,48.0,91.0
Amaravati,2019-01-28,51.67,70.71,55.79,1.28,15.66,20.15,2.330175481675334,2,28.989292121450156,55.600334927226385,91.0,96.0
Amaravati,2019-01-29,54.24,87.78,56.1,0.98,27.99,25.38,1.80704621966777,3,28.355017352032142,44.52740166472964,96.0,111.0
Amaravati,2019-01-30,47.81,99.22,65.34,1.02,26.84,36.53,0.7235476789365558,3,15.592578750367805,67.374335166126,111.0,143.0
Amaravati,2019-01-31,84.99,137.17,71.78,1.39,15.58,47.94,1.709677344606064,2,36.328334418753734,77.5531279157783,143.0,141.0
Amaravati,2019-02-01,63.05,111.15,68.18,1.06,13.42,47.46,2.1260958089378446,3,21.05726668079932,61.730022961056804,141.0,130.0
Amaravati,2019-02-02,71.09,128.56,85.01,1.15,10.68,40.2,1.5602563782790528,2,17.725965278748234,75.68206496524206,130.0,149.0
Amaravati,2019-02-03,76.78,129.54,69.13,1.27,17.71,48.7,2.149994426326156,3,40.26098713367321,50.314646363785556,149.0,150.0
Amaravati,2019-02-04,73.21,129.76,61.14,1.11,16.63,62.74,2.3114815063670147,3,29.568238671405897,69.18251440799989,150.0,159.0
Amaravati,2019-02-05,81.64,146.56,83.44,1.58,12.92,43.18,2.025115214553537,5,37.46799243954979,66.96408867200662,159.0,178.0
Amaravati,2019-02-06,81.71,142.46,74.7,1.03,18.7,37.16,1.589997935341232,3,39.65654688308311,40.39800937814341,178.0,159.0
Amaravati,2019-02-07,75.52,125.82,25.85,0.74,12.37,32.23,2.339923737573382,4,43.93850924637977,74.30533999213662,159.0,126.0
Amaravati,2019-02-08,58.02,96.18,16.37,0.76,8.47,38.97,2.7235525196555272,4,33.7109849418223,75.61357397655584,126.0,115.0
Amaravati,2019-02-09,65.56,128.56,23.26,0.86,16.7,34.16,1.5526807380457228,3,17.048341035481123,69.40137108085463,115.0,136.0
Amaravati,2019-02-10,56.98,148.8,16.86,0.52,10.21,32.14,3.4487459037970156,3,31.730646162387487,52.77139802432281,136.0,131.0
Amaravati,2019-02-11,74.5,119.5,17.12,0.66,10.22,39.91,2.2661294941725902,2,30.28567914642883,62.771293353884644,131.0,137.0
Amaravati,2019-02-12,66.61,121.81,26.18,0.66,9.84,39.63,2.330079698355878,2,16.726913944670923,56.293947603894885,137.0,121.0
Amaravati,2019-02-13,70.86,142.17,28.42,0.74,10.43,41.96,2.961571538605246,3,24.189061810823844,30.177872809914305,121.0,157.0
Amaravati,2019-02-14,69.96,130.91,35.52,0.84,9.78,37.99,2.4015729050108012,3,27.365340005600643,30.678021305866462,157.0,116.0
Amaravati,2019-02-15,60.11,101.22,22.82,0.7,6.98,40.95,3.182509307130596,3,19.82925991993836,41.8151935884014,116.0,87.0
Amaravati,2019-02-16,33.9,64.61,15.97,0.55,7.78,32.91,2.7946993321614593,1,15.262849295758418,84.78084202813208,87.0,58.0
Amaravati,2019-02-17,31.75,58.96,13.31,0.54,13.52,27.85,2.22005010028765,1,37.70934712450278,67.88342113685863,58.0,74.0
Amaravati,2019-02-18,34.8,72.77,17.35,0.59,12.99,24.83,2.919202820164881,2,40.549032345253096,53.39183619870951,74.0,90.0
Amaravati,2019-02-19,32.07,63.36,17.16,0.72,10.51,19.85,1.6350190341434705,3,21.873049548595937,66.42583294013475,90.0,61.0
Amaravati,2019-02-20,30.32,66.4,15.26,0.58,10.5,24.21,2.7818477646212183,1,15.114010142187444,33.83361160981882,61.0,96.0
Amaravati,2019-02-21,38.35,95.79,21.18,0.72,8.3,27.25,2.4934160074844316,2,41.69810842308729,36.261610920886824,96.0,96.0
Amaravati,2019-02-22,36.92,106.73,25.18,0.64,14.78,30.4,2.3535065141819684,3,19.01879944924175,34.855356866068064,96.0,126.0
Amaravati,2019-02-23,43.16,149.98,28.73,0.8,9.67,31.72,2.2671699908488554,2,27.096882271062462,79.02319122008655,126.0,131.0
Amaravati,2019-02-24,42.51,121.35,24.64,0.53,14.5,35.13,0.8395207636018884,2,25.97898742647061,89.99357499353783,131.0,95.0
Amaravati,2019-02-25,33.88,80.8,18.86,0.51,13.5,30.89,2.0860200738072305,2,19.927842017527247,43.413964839356844,95.0,62.0
Amaravati,2019-02-26,22.47,52.83,12.56,0.46,11.27,19.85,2.7642759209128918,1,32.96431685410641,58.96101922274329,62.0,64.0
Amaravati,2019-02-27,14.78,39.26,8.15,0.4,10.43,23.58,2.8078851135979206,2,42.556262703194804,37.958318046394474,64.0,60.0
Amaravati,2019-02-28,20.92,49.94,13.32,0.56,15.85,25.36,1.8778598872592336,2,30.411700012591332,82.90617518120062,60.0,101.0
Amaravati,2019-03-01,27.08,59.54,9.07,0.52,11.04,33.63,3.5075662726917605,2,44.18737160293726,39.35034281956467,101.0,63.0
Amaravati,2019-03-02,23.72,51.79,8.11,0.44,8.55,27.48,1.9920601214283993,3,20.72315278106175,61.49463509234741,63.0,57.0
Amaravati,2019-03-03,22.49,54.86,12.0,0.43,5.49,23.63,3.490565760421389,1,40.45507061703418,64.88073516122611,57.0,54.0
Amaravati,2019-03-04,21.59,52.32,10.62,0.41,11.52,19.77,3.071755489497348,3,22.70724236480587,58.83700680781877,54.0,61.0
Amaravati,2019-03-05,34.44,76.9,13.02,0.5,14.74,33.17,2.1780181521249573,1,22.516245225668754,33.661444357593346,61.0,120.0
Amaravati,2019-03-06,49.2,116.27,16.7,0.69,15.37,44.06,3.82024871408761,4,18.530743679252886,71.12295358840436,120.0,105.0
Amaravati,2019-03-07,42.1,87.51,13.22,0.57,11.6,44.93,1.5200905345948161,2,40.90899020054681,83.1441144683412,105.0,92.0
Amaravati,2019-03-08,16.39,53.9,8.68,0.62,10.98,31.2,3.2753233388880014,3,36.75176193821532,35.40221291144742,92.0,86.0
Amaravati,2019-03-09,12.88,59.01,9.92,0.69,12.43,29.66,3.3704658544343826,3,25.24970500800251,73.68344959723544,86.0,56.0
Amaravati,2019-03-10,10.66,47.74,8.02,0.35,12.07,22.33,2.1835038327386838,1,25.48250428697485,79.26836296425618,56.0,78.0
Amaravati,2019-03-11,12.77,50.79,8.45,0.53,14.06,22.67,3.723972240051463,1,40.34383835379137,39.79264259716088,78.0,74.0
Amaravati,2019-03-12,27.0,90.58,15.67,0.41,13.33,27.15,2.4299627883208377,2,42.82745213718147,89.64533483561948,74.0,97.0
Amaravati,2019-03-13,32.79,104.04,17.4,0.4,9.21,31.25,2.7459549034238857,3,33.072777326559454,47.88279436472779,97.0,107.0
Amaravati,2019-03-14,39.77,129.33,24.88,0.45,8.16,27.19,2.6732574710169765,2,27.205180636727498,48.588062780077976,107.0,130.0
Amaravati,2019-03-15,43.78,124.06,19.29,0.64,11.35,29.47,2.2425530068235617,3,16.594308620255777,64.041194813506,130.0,110.0
Amaravati,2019-03-16,40.96,101.35,14.19,0.46,7.42,22.03,3.098646618527826,2,18.796950443806406,79.14304234765832,110.0,98.0
Amaravati,2019-03-17,40.08,93.9,14.86,0.58,7.89,28.04,3.14479097644177,3,19.253634677916345,57.52014837613089,98.0,101.0
Amaravati,2019-03-18,22.52,69.14,13.59,0.56,10.99,21.12,1.0961744214094553,2,23.30410033604079,62.750931859958435,101.0,85.0
Amaravati,2019-03-19,22.09,53.31,9.6,0.68,9.51,29.78,3.618472194302522,1,22.710954686242395,67.01849268470252,85.0,85.0
Amaravati,2019-03-20,25.39,49.43,7.75,0.7,9.14,32.42,1.2450064095714606,2,31.286449435232807,77.55464264857808,85.0,60.0
Amaravati,2019-03-21,21.71,43.12,6.24,0.5,7.63,36.81,3.526036963473326,1,43.32299641475882,68.80558318336315,60.0,56.0
Amaravati,2019-03-22,23.56,53.08,12.03,0.53,10.27,29.46,3.6213641094620663,2,40.84983065599481,40.14818218919804,56.0,67.0
Amaravati,2019-03-23,23.68,64.65,14.63,0.53,8.61,29.24,1.7922268558278414,3,30.27489011218509,66.00872760460206,67.0,79.0
Amaravati,2019-03-24,17.99,48.09,8.02,0.47,9.11,29.02,2.2763485696363324,3,15.518947793629147,42.771420944671924,79.0,45.0
Amaravati,2019-03-25,17.03,46.96,10.15,0.5,13.84,21.8,1.8904362652112514,0,17.051967097320627,56.157682664332256,45.0,53.0
Amaravati,2019-03-26,20.58,51.83,9.93,0.49,10.38,21.95,2.5630631757690114,2,40.81052721346118,81.94580952858055,53.0,69.0
Amaravati,2019-03-27,24.0,60.54,10.84,0.54,12.07,32.91,2.408572572651407,3,23.508900797743816,37.426609007753136,69.0,65.0
Amaravati,2019-03-28,27.44,70.3,12.49,0.54,12.69,28.07,3.298728425815472,1,24.542712531114375,51.714348701704594,65.0,78.0
Amaravati,2019-03-29,24.11,65.16,9.81,0.45,8.19,30.44,3.6582469968956866,1,19.19332368547522,63.6940394547611,78.0,83.0
Amaravati,2019-03-30,28.43,60.07,9.49,0.56,17.06,42.66,3.701547048631965,1,21.693402461571587,82.24359048223745,83.0,64.0
Amaravati,2019-03-31,33.0,72.26,9.26,0.58,16.56,34.64,2.2302655787373586,1,22.415645055437636,76.73627783227342,64.0,102.0
Amaravati,2019-04-01,37.09,70.85,7.48,0.69,12.4,38.42,2.322622501004378,2,27.362803958190934,55.439050962066474,102.0,92.0
Amaravati,2019-04-02,30.05,62.5,8.62,0.71,14.7,31.67,1.1932494462232397,2,33.69436534439762,59.95842313917157,92.0,58.0
Amaravati,2019-04-03,20.75,45.07,5.59,0.48,9.15,25.97,2.065303946803049,1,25.5946825111189,80.77077230008803,58.0,76.0
Amaravati,2019-04-04,13.97,39.04,7.21,0.64,10.24,20.32,3.3918813064779663,1,28.495898008538855,82.62030553409161,76.0,78.0
Amaravati,2019-04-05,18.72,50.84,6.06,0.67,13.03,28.03,3.9024662588385852,1,20.457002908114298,61.713711654903506,78.0,91.0
Amaravati,2019-04-06,22.07,63.47,5.25,0.62,12.96,40.3,1.5575209024960621,1,16.69169121020617,41.94781521785245,91.0,124.0
Amaravati,2019-04-07,19.4,55.83,7.03,0.76,10.88,38.75,1.9060285926776845,2,25.44721130188357,59.888451146340714,124.0,75.0
Amaravati,2019-04-08,13.49,34.05,4.2,0.57,12.69,22.15,2.6038753944328583,1,16.87474391299099,85.60817144260307,75.0,73.0
Amaravati,2019-04-09,20.68,38.77,4.48,0.63,10.9,26.79,2.859128927055685,1,23.9916041343826,66.63585510967343,73.0,101.0
Amaravati,2019-04-10,16.52,36.76,3.14,0.61,8.92,39.57,1.8473171840626832,4,40.127963652636396,76.39324377679081,101.0,64.0
Amaravati,2019-04-11,15.91,33.28,2.04,0.4,13.09,33.05,3.019248835571272,3,26.007925296060872,31.12224103150733,64.0,80.0
Amaravati,2019-04-12,17.24,43.11,5.32,0.58,14.02,30.87,2.220928522343267,1,20.797852966798803,68.0617282400244,80.0,85.0
Amaravati,2019-04-13,25.87,89.0,9.61,0.39,11.84,46.66,2.563438183297377,2,42.06202630262712,65.90891863369455,85.0,80.0
Amaravati,2019-04-14,15.77,50.12,6.04,0.36,14.45,28.78,3.0370273984029597,1,34.18048027027674,58.32237527619364,80.0,84.0
Amaravati,2019-04-15,23.75,68.9,11.38,0.64,18.42,19.94,2.5851378158487504,2,44.647554046297884,70.74421322071424,84.0,79.0
Amaravati,2019-04-16,25.36,81.59,20.61,0.65,22.54,20.53,2.255891287578745,2,24.00754258354413,81.80136911503848,79.0,91.0
Amaravati,2019-04-17,32.7,91.22,17.13,0.54,15.71,25.28,2.4573121568593352,2,21.011072212771843,85.75410919190483,91.0,79.0
Amaravati,2019-04-18,20.21,57.8,13.78,0.51,10.6,26.51,2.5343096326357317,2,23.938208493831425,45.407834685229375,79.0,82.0
Amaravati,2019-04-19,11.55,37.66,13.27,0.59,12.58,26.46,2.2939911760942975,2,39.37477077691541,60.28932983499379,82.0,45.0
Amaravati,2019-04-20,9.39,36.94,12.29,0.35,17.07,24.65,2.5679631498663182,2,19.545855869768655,48.08782594382011,45.0,41.0
Amaravati,2019-04-21,9.77,35.42,12.59,0.32,21.81,28.75,4.073917736403773,0,22.232349168612426,55.117440904061446,41.0,78.0
Amaravati,2019-04-22,21.38,75.6,19.85,0.48,23.3,39.42,3.058735558352991,3,36.04898876889693,59.92937591960048,78.0,124.0
Amaravati,2019-04-23,24.68,132.02,29.05,0.58,16.03,23.73,2.1436157455766716,4,37.14001294133101,77.11735301640795,124.0,73.0
Amaravati,2019-04-24,17.58,59.05,18.08,0.48,12.66,27.14,3.1925635236085883,1,43.76524017436412,84.9593924671248,73.0,71.0
Amaravati,2019-04-25,28.05,84.5,18.74,0.48,12.78,25.81,2.377944408195192,3,44.404550305027925,65.24179277224782,71.0,79.0
Amaravati,2019-04-26,27.98,79.71,18.31,0.51,8.71,34.54,3.5434997100693133,1,34.9059335705292,89.53892413210936,79.0,78.0
